,train_loss,train_beta_loss,train_rec,val1_loss,val1_beta_loss,val1_rec,val2_loss,val2_beta_loss,val2_rec
0,211.16187810897827,211.16187810897827,205.93421109517416,172.60530948638916,172.60530948638916,170.0585904121399,169.52332639694214,169.52332639694214,169.883460521698
1,172.67342265446982,172.67342265446982,170.29391113917032,170.53580713272095,170.53580713272095,168.15490341186523,167.87415742874146,167.87415742874146,168.066969871521
2,171.380659421285,171.380659421285,168.81706539789835,169.4349045753479,169.4349045753479,166.91824102401733,167.15527820587158,167.15527820587158,167.05104064941406
3,170.17748848597208,170.17748848597208,167.2361887296041,167.3316478729248,167.3316478729248,163.96391344070435,164.15555381774902,164.15555381774902,163.66895008087158
4,167.07740847269693,167.07740847269693,163.08484331766763,164.6473217010498,164.6473217010498,160.1707329750061,161.2387614250183,161.2387614250183,159.79588890075684
5,163.7258947690328,163.7258947690328,158.6830670038859,160.52973318099976,160.52973318099976,155.06493520736694,157.64492082595825,157.64492082595825,155.34597158432007
6,159.81610250473022,159.81610250473022,153.47903060913086,156.5117392539978,156.5117392539978,149.67969274520874,153.3376350402832,153.3376350402832,149.74496841430664
7,155.50393390655518,155.50393390655518,147.81184180577597,152.60144567489624,152.60144567489624,144.31966876983643,149.1949601173401,149.1949601173401,144.25599193572998
8,152.11559677124023,152.11559677124023,143.62521425882974,149.65134191513062,149.65134191513062,141.147469997406,146.84007501602173,146.84007501602173,141.11485767364502
9,149.61024538675943,149.61024538675943,140.59197251001993,147.56875896453857,147.56875896453857,138.36905336380005,144.91262865066528,144.91262865066528,138.33028364181519
10,147.96113395690918,147.96113395690918,138.3015170097351,145.9966859817505,145.9966859817505,136.0203185081482,143.42908334732056,143.42908334732056,136.03861379623413
11,146.26947657267252,146.26947657267252,136.0759027004242,145.09832429885864,145.09832429885864,134.700581073761,142.10874032974243,142.10874032974243,134.5071702003479
12,145.16162411371866,145.16162411371866,134.44573632876077,143.7935209274292,143.7935209274292,132.70051741600037,141.0515956878662,141.0515956878662,132.61933517456055
13,143.9812092781067,143.9812092781067,132.76211698849997,142.91973304748535,142.91973304748535,131.60379433631897,140.0045690536499,140.0045690536499,131.53302335739136
