,train_loss,train_log_PxGz,train_log_Pz,val_loss,val_log_PxGz,val_log_Pz
0,219.9016899658203,216.38711499023438,2.8693785175323487,207.9718853155264,204.87476799815607,2.4548740775440447
1,209.60679533691408,206.2876990966797,2.6856562522888185,207.9718853155264,204.87476799815607,2.4548740775440447
2,206.74421800944012,203.59324662272135,2.5216443236033124,207.9718853155264,204.87476799815607,2.4548740775440447
3,200.10211015625,196.90919235839843,2.562721327590942,207.9718853155264,204.87476799815607,2.4548740775440447
4,193.0782868733724,189.81436824544272,2.6318518403371174,207.9718853155264,204.87476799815607,2.4548740775440447
5,187.2310147298177,183.89923905436197,2.6980041238149006,179.1984619530626,175.6085896842396,2.9563235528172016
6,182.633291015625,179.2370410888672,2.7606279850006104,179.1984619530626,175.6085896842396,2.9563235528172016
7,179.26318145345053,175.80569597167968,2.8201265897115073,179.1984619530626,175.6085896842396,2.9563235528172016
8,176.79497731119793,173.2815997314453,2.8743754803975423,179.1984619530626,175.6085896842396,2.9563235528172016
9,175.09817272135416,171.5321966471354,2.924948062133789,179.1984619530626,175.6085896842396,2.9563235528172016
10,173.5702235839844,169.9677994954427,2.9539493816375733,173.66478122308993,169.92238819256377,3.085424043119144
11,172.34887869466147,168.71467681477864,2.979241095987956,173.66478122308993,169.92238819256377,3.085424043119144
12,171.167091796875,167.49010323893228,3.0202122433980305,173.66478122308993,169.92238819256377,3.085424043119144
13,170.23980518391926,166.5197774658203,3.061072558848063,173.66478122308993,169.92238819256377,3.085424043119144
14,169.38643192545572,165.62421674804688,3.10108117535909,173.66478122308993,169.92238819256377,3.085424043119144
15,168.50528231608072,164.70474637858072,3.137320795694987,173.27240818986496,169.53493448568227,3.0694220576423428
16,167.86169256998699,164.02279542643228,3.1736441151936847,173.27240818986496,169.53493448568227,3.0694220576423428
17,167.27100552571613,163.3938973795573,3.209632918930054,173.27240818986496,169.53493448568227,3.0694220576423428
18,166.59599860839845,162.68557875162762,3.241220737584432,173.27240818986496,169.53493448568227,3.0694220576423428
19,166.09024373372395,162.1488150065104,3.2706645703633628,173.27240818986496,169.53493448568227,3.0694220576423428
20,165.63165037434896,161.65841236979168,3.300467465845744,172.62999864279652,168.71623161730295,3.2355204237916597
21,165.16481212565105,161.16234338378905,3.3282706495920817,172.62999864279652,168.71623161730295,3.2355204237916597
22,164.65264852701821,160.61890633544922,3.357618999226888,172.62999864279652,168.71623161730295,3.2355204237916597
23,164.27584060872397,160.21327561035156,3.3849713892618816,172.62999864279652,168.71623161730295,3.2355204237916597
24,163.86523445638022,159.77435989583333,3.4114686571757,172.62999864279652,168.71623161730295,3.2355204237916597
25,163.39886821289062,159.277353133138,3.4403200625101724,173.34706218097918,169.3813094849023,3.2789491982505727
26,163.12707807617187,158.98006847330728,3.4644146845499675,173.34706218097918,169.3813094849023,3.2789491982505727
27,162.8248510904948,158.6504048828125,3.490096166229248,173.34706218097918,169.3813094849023,3.2789491982505727
28,162.37274147135417,158.17410737304687,3.5130386344909668,173.34706218097918,169.3813094849023,3.2789491982505727
29,162.11805519205728,157.8935280843099,3.537571395746867,173.34706218097918,169.3813094849023,3.2789491982505727
30,161.658103125,157.4068155924479,3.562409366226196,174.31055682002545,170.2843641092221,3.346154841371238
31,161.39424297688802,157.12154405517578,3.582737857309977,174.31055682002545,170.2843641092221,3.346154841371238
32,161.1426460205078,156.84547133789061,3.6054087898254394,174.31055682002545,170.2843641092221,3.346154841371238
33,160.84639892578124,156.52711239827474,3.6266544427235923,174.31055682002545,170.2843641092221,3.346154841371238
34,160.6107208251953,156.26612219238282,3.6502191752115887,174.31055682002545,170.2843641092221,3.346154841371238
35,160.35323436686198,155.98919342041015,3.6683430458068846,174.4071536323133,170.33817147446896,3.3698714815389614
36,160.02168972167968,155.63316387939454,3.691533174641927,174.4071536323133,170.33817147446896,3.3698714815389614
37,159.8576463704427,155.44950018310547,3.7099341974894204,174.4071536323133,170.33817147446896,3.3698714815389614
38,159.55801735839844,155.12855243733725,3.729508738072713,174.4071536323133,170.33817147446896,3.3698714815389614
39,159.32435010579428,154.87627075602214,3.7471624005635578,174.4071536323133,170.33817147446896,3.3698714815389614
40,159.07329780273437,154.60381193847655,3.767140479532878,176.3990213314946,172.2639999633399,3.430139946861389
41,158.91949716796876,154.43206120198568,3.7838101537068685,176.3990213314946,172.2639999633399,3.430139946861389
42,158.6801091023763,154.17409414876303,3.8010776621500653,176.3990213314946,172.2639999633399,3.430139946861389
43,158.39674978027344,153.86943815917968,3.821146873728434,176.3990213314946,172.2639999633399,3.430139946861389
44,158.2536305826823,153.7076399251302,3.8385569566090902,176.3990213314946,172.2639999633399,3.430139946861389
45,157.96128324788413,153.39697369384766,3.856120123799642,177.52762094320963,173.29683712115303,3.5069206834982
46,157.75188059895834,153.16973118489582,3.8727557843526204,177.52762094320963,173.29683712115303,3.5069206834982
47,157.65394955240885,153.0554233235677,3.8878048994700114,177.52762094320963,173.29683712115303,3.5069206834982
48,157.35387244466145,152.7379246459961,3.903825662612915,177.52762094320963,173.29683712115303,3.5069206834982
49,157.25900397949218,152.62501443684897,3.920934936396281,177.52762094320963,173.29683712115303,3.5069206834982
50,156.95035747070312,152.30137027994792,3.9348501706441246,177.82660209485135,173.55817376767484,3.5587400544565706
51,156.9334185465495,152.26737460123698,3.951867157236735,177.82660209485135,173.55817376767484,3.5587400544565706
52,156.6597133626302,151.97841686197916,3.9650008668263754,177.82660209485135,173.55817376767484,3.5587400544565706
