,train_loss,train_beta_loss,train_rec,val1_loss,val1_beta_loss,val1_rec,val2_loss,val2_beta_loss,val2_rec
0,187.71038156063,187.71038156063,189.52984320457946,145.57034721374512,145.57034721374512,145.26094398498535,142.72462196350097,142.72462196350097,145.80557022094726
1,134.65780188377866,134.65780188377866,130.4915737720246,125.40621910095214,125.40621910095214,118.71699371337891,122.1718770980835,122.1718770980835,117.98699970245362
2,120.41374183817112,120.41374183817112,111.9922543464823,114.62396221160888,114.62396221160888,104.51612453460693,112.444331741333,112.444331741333,104.40895404815674
3,113.26417473326337,113.26417473326337,102.3247844290226,109.43420963287353,109.43420963287353,97.64479866027833,106.92321720123292,106.92321720123292,97.40257987976074
4,109.23697691572474,109.23697691572474,96.92537358060797,106.83376197814941,106.83376197814941,93.73066387176513,104.6323673248291,104.6323673248291,93.54405307769775
5,106.55778214474942,106.55778214474942,93.34785825039478,104.30921173095703,104.30921173095703,90.64993743896484,102.32505550384522,102.32505550384522,90.62757511138916
6,104.68868638708237,104.68868638708237,90.87825749174077,103.19457111358642,103.19457111358642,89.3012149810791,101.21740531921387,101.21740531921387,89.20163078308106
7,103.32685368314702,103.32685368314702,89.03918554427776,102.07522811889649,102.07522811889649,87.20026321411133,100.32829780578614,100.32829780578614,87.609645652771
8,102.06877269339054,102.06877269339054,87.32548617099194,101.09353179931641,101.09353179931641,86.76947784423828,98.9387020111084,98.9387020111084,86.60401668548585
9,101.20710390780835,101.20710390780835,86.06060524798454,100.22327461242676,100.22327461242676,85.17278804779053,98.01528606414794,98.01528606414794,84.96123600006104
10,100.41709899902344,100.41709899902344,85.11313645383144,99.64437065124511,99.64437065124511,84.18413124084472,97.5805648803711,97.5805648803711,84.0061773300171
11,99.64352300116356,99.64352300116356,84.13247135243518,98.8075340270996,98.8075340270996,82.96883563995361,96.8383882522583,96.8383882522583,82.88643379211426
12,99.0488627007667,99.0488627007667,83.30247364450008,98.34439830780029,98.34439830780029,82.03759956359863,96.64690837860107,96.64690837860107,82.30972938537597
13,98.53853487055352,98.53853487055352,82.61502269988364,97.70429630279541,97.70429630279541,81.3434024810791,95.88242034912109,95.88242034912109,81.47703075408936
