,train_loss,train_beta_loss,train_rec,val1_loss,val1_beta_loss,val1_rec,val2_loss,val2_beta_loss,val2_rec
0,464.32225536589925,133.58175243621176,133.58175243621176,592.8465759277344,83.74740467071533,83.74740467071533,566.7883850097656,83.82046089172363,83.97721767425537
1,287.2677242197889,79.52146239585065,75.28174298874875,246.76891059875487,71.16306571960449,67.57927293777466,235.73478012084962,71.108469581604,68.08862342834473
2,211.1979176622756,71.29057240587599,65.46110005480178,204.34903564453126,67.60026836395264,61.90240287780762,194.41967811584473,66.60793561935425,61.83180303573609
3,188.29333035083528,68.60694453462641,60.96738821800719,189.31962203979492,68.11288795471191,60.37628793716431,179.4002658843994,66.39584197998047,60.161661529541014
4,174.94593135752575,67.75097932206823,58.429678994036735,173.51534042358398,68.30803661346435,59.159576416015625,164.47734756469725,66.61462860107422,59.30149974822998
5,165.1395455867686,67.39789201452378,56.53770813637591,163.89990348815917,65.54821968078613,54.620255088806154,155.02794342041017,63.75507869720459,54.525929832458495
6,157.71338780179937,67.89428555103059,55.646226274206285,156.73939476013183,67.28059158325195,55.08166494369507,148.0503215789795,65.18629312515259,55.0269998550415
7,151.2077114024061,68.30813533701796,54.81285565964719,149.46594581604003,67.12639465332032,53.72228193283081,141.4790744781494,65.0626916885376,53.819071769714355
8,146.2128989361702,69.03767904728016,54.33763742649809,146.31072387695312,69.37822036743164,54.724410152435304,137.59216499328613,66.53740940093994,54.27124624252319
9,142.06531177277262,69.90451212132231,54.06433561609146,141.10541343688965,69.55335807800293,53.84680891036987,132.96331634521485,66.97778625488282,53.93718843460083
10,138.40332914311836,70.72774307575632,53.80884564988157,137.39181098937988,69.96024475097656,53.10235366821289,129.4784019470215,67.43999042510987,53.18838243484497
11,135.23739455202792,71.66799517692404,53.73816468259122,134.04694862365722,71.26814689636231,53.56130475997925,125.55663414001465,67.855140209198,53.087978553771975
12,132.45047873639047,72.67923051550034,53.80409987429355,132.0837245941162,72.02436199188233,53.05824613571167,124.31468658447265,69.17971096038818,52.99337205886841
13,129.9154995532746,73.77456866325215,54.04937766866481,128.74660835266113,73.03009643554688,53.45402612686157,120.97379188537597,69.77486515045166,53.40080814361572
14,127.46579696979929,74.45177479196101,53.83521098684757,127.78834743499756,74.8701509475708,54.29085159301758,120.37498550415039,71.6930284500122,54.375124549865724
15,125.49217480598612,75.68937069507355,54.3453106170005,124.87896881103515,75.63076229095459,54.52438917160034,117.45485591888428,72.27553081512451,54.46821241378784
16,123.65250078566531,76.7096011222677,54.618824995324964,123.48389053344727,76.51699905395508,54.41493368148804,116.38356189727783,73.15512676239014,54.42590456008911
17,121.84786165927319,77.65022089532081,54.881738784465384,120.56772632598877,77.23700008392333,54.915108871459964,113.10054874420166,73.47281341552734,54.78675527572632
18,120.30885525967213,78.73353352648147,55.347413440460855,119.14505271911621,77.53367691040039,54.1272777557373,112.46798782348633,74.3152666091919,54.28208379745483
19,118.85219944081408,79.71847858834774,55.73329508355323,117.19562397003173,78.49411106109619,54.773828983306885,110.62166614532471,75.05428085327148,54.82480792999267
20,117.41512370008104,80.60216629352975,56.060194267110624,116.58492870330811,79.40981769561768,54.62640914916992,110.17199325561523,76.2255723953247,55.18346519470215
21,116.23010873997465,81.63590435271567,56.5849306958787,115.82296504974366,81.32974090576172,56.35189094543457,109.06876773834229,77.47099609375,56.43693618774414
22,115.18523111546293,82.75268895575341,57.269977455950794,114.32415962219238,82.25875797271729,57.06451425552368,107.56773281097412,78.0907720565796,56.976642799377444
23,113.85583259095537,83.38408251823263,57.42666535073138,114.1555679321289,83.49548168182373,57.37762765884399,107.52093811035157,79.42905406951904,57.41876535415649
24,112.76212986073595,84.169822368216,57.77692366255091,112.34232311248779,84.05022392272949,57.93443956375122,105.40536441802979,79.52685241699218,57.660326385498045
25,111.94801015650972,85.24515205545629,58.54229434398895,110.7869743347168,84.22020473480225,57.65343542098999,104.26447658538818,80.02895259857178,57.696234703063965
26,110.98885105214221,86.00117593318858,58.931196610471034,110.72371921539306,85.62587184906006,58.436541652679445,104.6906930923462,81.66272716522217,58.74434986114502
27,110.05945070956615,86.76764851022274,59.42509639009516,109.26500053405762,86.09678497314454,58.899311542510986,103.16137065887452,81.8306001663208,58.84641752243042
28,109.24129911382147,87.53151589251578,59.900882899507565,108.9318639755249,87.20001182556152,59.5412880897522,102.9876028060913,83.06539745330811,59.80537557601929
29,108.46556354279214,88.28023395944149,60.40525739953873,109.50760536193847,89.74300575256348,62.44903621673584,103.01771125793456,84.6389705657959,62.343619155883786
30,107.83026132786527,89.11618973752286,61.045079284018655,107.75759143829346,88.91494903564453,60.65098285675049,101.53046340942383,84.2487060546875,60.76554403305054
31,107.28409414088472,89.95973997724818,61.69368753636137,107.72814636230468,90.39999809265137,62.12775545120239,101.53953590393067,85.59402523040771,62.40855150222778
32,106.57717762399227,90.58245804157663,62.147401006171044,106.01958427429199,90.14744720458984,61.93031721115112,99.88056640625,85.28109569549561,61.92652187347412
33,106.03471510866855,91.3307774969872,62.78783631020404,105.04486083984375,90.4504934310913,62.12024374008179,99.41748428344727,85.96049785614014,62.3702618598938
34,105.48138437474027,91.98800928643409,63.31458579530107,104.41107330322265,91.13214588165283,62.91442604064942,98.64533309936523,86.3264585494995,62.99657392501831
35,104.86028104741523,92.50434631996967,63.67383456940347,105.82097854614258,93.66684074401856,65.30718593597412,99.49385929107666,88.23960819244385,65.45892686843872
36,104.49138881602185,93.25622694948886,64.36580612507272,103.38965110778808,92.45355834960938,64.33217220306396,97.85351676940918,87.68014526367188,64.68251028060914
37,103.95333446746177,93.7861722256275,64.8488639831543,104.3520097732544,94.28150005340576,65.61927518844604,98.44178905487061,89.05154361724854,65.75943117141723
38,103.5527527829434,94.40587352996177,65.44075559250852,103.87224292755127,94.81117000579835,66.11777620315551,97.81534175872802,89.39432621002197,66.20128479003907
39,103.074372766373,94.88749795467295,65.86131116177174,102.40888385772705,94.24117507934571,65.28294191360473,96.90057945251465,89.33288822174072,65.40778875350952
40,102.8877497896235,95.6339253851708,66.61862521881753,101.94551792144776,94.67227172851562,65.57928361892701,96.52708988189697,89.76590080261231,65.47105693817139
41,102.59336658234292,96.22149781572058,67.1940982250457,101.21916122436524,94.9279598236084,66.26804866790772,96.25380249023438,90.36547813415527,66.55127716064453
42,102.07826648468667,96.53278630033452,67.41902259664333,101.73615646362305,96.25049324035645,67.45077571868896,96.05263576507568,90.9457015991211,67.41552543640137
43,101.78671164005361,97.05804063512925,68.0104890214636,100.7679250717163,96.1289930343628,67.63269424438477,95.11578464508057,90.76606407165528,67.2873031616211
44,101.4872604045462,97.51790209831076,68.40927523349194,101.09469985961914,97.21870155334473,68.79471817016602,95.51852798461914,91.87141628265381,68.76042385101319
45,101.26611753423163,98.03995387300532,69.00449017463846,100.28341007232666,97.07424888610839,68.19180412292481,94.78124561309815,91.79310932159424,68.20013885498047
46,101.09415036465259,98.56489793493392,69.47848965259308,100.09425773620606,97.58373928070068,68.7127758026123,94.53386840820312,92.18682975769043,68.47171955108642
47,100.78657944050241,98.92972184850815,69.8389479616855,99.63428478240967,97.81436386108399,69.30225162506103,94.30736980438232,92.58678798675537,69.1962984085083
48,100.53346288153466,99.32315534226437,70.27579537249626,99.58249702453614,98.37150554656982,69.3077465057373,94.29446468353271,93.16058082580567,69.24486904144287
49,100.37616142110622,99.78111108008851,70.62362355983004,99.94725933074952,99.36052532196045,70.61052665710449,94.4748966217041,93.9213996887207,70.67892627716064
50,100.29815716033286,100.29815716033286,71.14568458719457,99.40968990325928,99.40968990325928,70.48617992401122,94.15015869140625,94.15015869140625,70.74172744750976
51,99.96990599936628,99.96990599936628,71.04631841131982,99.13622550964355,99.13622550964355,70.3695297241211,93.6333662033081,93.6333662033081,70.18046684265137
52,99.8185287800241,99.8185287800241,71.04834192154256,99.00783233642578,99.00783233642578,70.61551685333252,94.14959182739258,94.14959182739258,70.99519138336181
53,99.61007336555643,99.61007336555643,71.02895416909075,98.49544067382813,98.49544067382813,69.97381687164307,93.24341659545898,93.24341659545898,69.84521160125732
54,99.43722813383062,99.43722813383062,70.9820624493538,97.97317886352539,97.97317886352539,69.49322414398193,93.39099464416503,93.39099464416503,69.69049129486083
55,99.2306940930955,99.2306940930955,70.87634309809259,99.29675159454345,99.29675159454345,70.78711833953858,93.78952445983887,93.78952445983887,70.8468812942505
56,99.18828043836228,99.18828043836228,70.97959805752369,98.55061511993408,98.55061511993408,70.08974437713623,93.07359466552734,93.07359466552734,70.00149211883544
57,98.99398787478184,98.99398787478184,70.85340459296044,98.09484691619873,98.09484691619873,70.00127792358398,93.03972034454345,93.03972034454345,70.11544017791748
58,98.87749244202959,98.87749244202959,70.88527705415767,97.63847751617432,97.63847751617432,69.81979618072509,92.95591831207275,92.95591831207275,70.12510204315186
59,98.7054511212288,98.7054511212288,70.76244344508395,98.22198505401612,98.22198505401612,70.36969013214112,93.47524814605713,93.47524814605713,70.9054636001587
60,98.63342953945728,98.63342953945728,70.7656963916535,98.13438625335694,98.13438625335694,70.40514335632324,92.75098724365235,92.75098724365235,70.28395824432373
61,98.56233949052526,98.56233949052526,70.78781231819315,97.46481761932372,97.46481761932372,69.73571510314942,92.31305847167968,92.31305847167968,69.53084335327148
62,98.33134561092295,98.33134561092295,70.58542318141207,97.5239414215088,97.5239414215088,70.08606090545655,92.66000671386719,92.66000671386719,70.22764091491699
63,98.30996950839427,98.30996950839427,70.65115866153798,97.49526615142823,97.49526615142823,69.94749794006347,92.48843917846679,92.48843917846679,69.89496116638183
64,98.17073257121633,98.17073257121633,70.5977903000852,97.28691120147705,97.28691120147705,69.53888568878173,92.52882556915283,92.52882556915283,69.78102550506591
65,97.95091237818941,97.95091237818941,70.41254489979845,97.4089511871338,97.4089511871338,70.15619506835938,92.49822196960449,92.49822196960449,70.40922393798829
66,97.97591542994722,97.97591542994722,70.49905827299078,97.46354465484619,97.46354465484619,70.06903381347657,92.26236228942871,92.26236228942871,70.02689247131347
67,97.82814107042678,97.82814107042678,70.41365765510722,96.91895694732666,96.91895694732666,69.62701206207275,92.10647926330566,92.10647926330566,69.58893947601318
68,97.62611447598071,97.62611447598071,70.24904441021859,96.43791408538819,96.43791408538819,69.13789615631103,91.67151832580566,91.67151832580566,68.90006046295166
69,97.62015504228307,97.62015504228307,70.29404991636885,96.49096450805663,96.49096450805663,69.48044910430909,91.462766456604,91.462766456604,69.45523681640626
