,train_loss,train_log_PxGz,train_log_PzL,train_log_rest,val_loss,val_log_PxGz,val_log_PzL,val_log_rest
0,369.56896487630206,209.74573041992187,22.69254049173991,137.1306940592448,308.58667742939423,199.70876709569376,14.859583921706715,94.01832624441519
1,345.9868257324219,203.79544037272134,20.322265735880535,121.86911962076823,308.58667742939423,199.70876709569376,14.859583921706715,94.01832624441519
2,316.20937962239583,192.52813595377603,18.30144524536133,105.37979833984375,308.58667742939423,199.70876709569376,14.859583921706715,94.01832624441519
3,280.5416474121094,173.55831423339845,17.35869254353841,89.62464075113932,308.58667742939423,199.70876709569376,14.859583921706715,94.01832624441519
4,241.64158317057291,146.69921363932292,17.069987727864582,77.87238179117838,308.58667742939423,199.70876709569376,14.859583921706715,94.01832624441519
5,218.78001292317708,134.9657923746745,17.031627891031903,66.78259264729817,157.90232639495557,107.76173603191924,15.856784284305268,34.283806048262235
6,200.9567035563151,125.78612794189453,17.022112873331707,58.14846278279622,157.90232639495557,107.76173603191924,15.856784284305268,34.283806048262235
7,186.26202643229166,118.80505741373698,16.93561957397461,50.5213494547526,157.90232639495557,107.76173603191924,15.856784284305268,34.283806048262235
8,174.93676454264323,113.77834411621093,16.729796541341145,44.42862384847005,157.90232639495557,107.76173603191924,15.856784284305268,34.283806048262235
9,164.99573983561197,109.41696951090495,16.398230019632976,39.18054028116862,157.90232639495557,107.76173603191924,15.856784284305268,34.283806048262235
10,156.88974071451824,105.67177131347657,16.019112051900226,35.19885733032226,110.86717248496156,86.74660248192735,15.135519204429164,8.985050798605045
11,149.78377216796875,102.72597519938151,15.679444321187336,31.37835262145996,110.86717248496156,86.74660248192735,15.135519204429164,8.985050798605045
12,144.197806640625,100.20291030273438,15.575822630310059,28.419073701985678,110.86717248496156,86.74660248192735,15.135519204429164,8.985050798605045
13,138.70119262695312,98.24915737304687,15.656484172566731,24.795551076253254,110.86717248496156,86.74660248192735,15.135519204429164,8.985050798605045
14,134.41337764892577,96.70581109619141,15.7702655863444,21.937300967407225,110.86717248496156,86.74660248192735,15.135519204429164,8.985050798605045
15,129.4600923909505,95.35355551757813,15.871011736551921,18.235525124613446,87.27007542326808,80.81843505956876,15.34740883397599,-8.895768470276659
